0.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0859757032E+4	0.0000000000E+0	2.9623316495E+4	1.9879403292E-3	0.0000000000E+0	2.2252909673E-2	-6.1627434184E-2	2.7689252900E-11	0.0000000000E+0
1.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0049104934E+4	0.0000000000E+0	2.9623317223E+4	1.8609372400E-3	0.0000000000E+0	2.2253762881E-2	-6.1628626722E-2	1.6889318529E-10	0.0000000000E+0
2.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0510664025E+4	0.0000000000E+0	2.9623320284E+4	1.8520867808E-3	0.0000000000E+0	2.2136046346E-2	-6.1626752701E-2	1.6974046938E-10	0.0000000000E+0
3.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0142758369E+4	0.0000000000E+0	2.9623323593E+4	1.8509779359E-3	0.0000000000E+0	2.2158647474E-2	-6.1623930143E-2	1.5079018349E-10	0.0000000000E+0
4.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0144118360E+4	0.0000000000E+0	2.9623313020E+4	1.8405637265E-3	0.0000000000E+0	2.2194212341E-2	-6.1627041245E-2	1.8644392955E-10	0.0000000000E+0
5.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0836896889E+4	0.0000000000E+0	2.9623324653E+4	1.8930860508E-3	0.0000000000E+0	2.2216846212E-2	-6.1628250084E-2	5.1541787413E-11	0.0000000000E+0
6.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0618996439E+4	0.0000000000E+0	2.9623311004E+4	1.8097916915E-3	0.0000000000E+0	2.2047735901E-2	-6.1627178256E-2	1.4829770787E-10	0.0000000000E+0
7.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0396452698E+4	0.0000000000E+0	2.9623309137E+4	1.8320586161E-3	0.0000000000E+0	2.2145398076E-2	-6.1626502317E-2	3.6983838626E-11	0.0000000000E+0
8.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0396818887E+4	0.0000000000E+0	2.9623302164E+4	1.8235423894E-3	0.0000000000E+0	2.2099997279E-2	-6.1626083018E-2	3.7676897134E-11	0.0000000000E+0
9.0000000000E+0	3.0001813629E-13	0.0000000000E+0	2.0097625094E+4	0.0000000000E+0	2.9623306661E+4	1.7539588631E-3	0.0000000000E+0	2.2168793513E-2	-6.1626050733E-2	1.0622593517E-10	0.0000000000E+0
1.0000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0279444188E+4	0.0000000000E+0	2.9623316064E+4	1.7329487580E-3	0.0000000000E+0	2.2200405451E-2	-6.1626616783E-2	7.0828752310E-11	0.0000000000E+0
1.1000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0251565321E+4	0.0000000000E+0	2.9623309584E+4	1.6638084612E-3	0.0000000000E+0	2.2062424533E-2	-6.1623258489E-2	3.9035014763E-11	0.0000000000E+0
1.2000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0458049606E+4	0.0000000000E+0	2.9623312103E+4	1.6543278852E-3	0.0000000000E+0	2.2019086698E-2	-6.1622599093E-2	4.5527309324E-11	0.0000000000E+0
1.3000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0300799987E+4	0.0000000000E+0	2.9623311228E+4	1.6772059955E-3	0.0000000000E+0	2.2091221250E-2	-6.1622888412E-2	3.0117879417E-11	0.0000000000E+0
1.4000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9959709127E+4	0.0000000000E+0	2.9623318438E+4	1.6673407610E-3	0.0000000000E+0	2.2169206810E-2	-6.1621955376E-2	4.9057620586E-11	0.0000000000E+0
1.5000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0466289779E+4	0.0000000000E+0	2.9623318997E+4	1.7274968742E-3	0.0000000000E+0	2.2114648476E-2	-6.1621371422E-2	3.6861544229E-11	0.0000000000E+0
1.6000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0619489930E+4	0.0000000000E+0	2.9623317267E+4	1.7939662263E-3	0.0000000000E+0	2.2060073446E-2	-6.1620585747E-2	4.1741274979E-11	0.0000000000E+0
1.7000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0341407617E+4	0.0000000000E+0	2.9623318294E+4	1.8255179313E-3	0.0000000000E+0	2.2021588275E-2	-6.1619095027E-2	2.7210057716E-11	0.0000000000E+0
1.8000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0637233301E+4	0.0000000000E+0	2.9623312614E+4	1.8693918011E-3	0.0000000000E+0	2.2015588684E-2	-6.1617722054E-2	4.5567535174E-11	0.0000000000E+0
1.9000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0270340386E+4	0.0000000000E+0	2.9623315977E+4	1.8737707159E-3	0.0000000000E+0	2.2025189069E-2	-6.1617291056E-2	6.5620718344E-11	0.0000000000E+0
2.0000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0528755119E+4	0.0000000000E+0	2.9623320109E+4	1.9029746646E-3	0.0000000000E+0	2.1918370984E-2	-6.1620084508E-2	3.0569395823E-11	0.0000000000E+0
2.1000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0430136587E+4	0.0000000000E+0	2.9623312534E+4	1.9117724319E-3	0.0000000000E+0	2.2030492719E-2	-6.1618947716E-2	2.6088073722E-11	0.0000000000E+0
2.2000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0301137066E+4	0.0000000000E+0	2.9623313042E+4	1.9159353054E-3	0.0000000000E+0	2.1995501467E-2	-6.1618567238E-2	8.7945295876E-11	0.0000000000E+0
2.3000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0142136016E+4	0.0000000000E+0	2.9623278799E+4	1.8882852953E-3	0.0000000000E+0	2.2050537071E-2	-6.1616437035E-2	9.1657936651E-11	0.0000000000E+0
2.4000000000E+1	3.0001813629E-13	0.0000000000E+0	2.1102445903E+4	0.0000000000E+0	2.9623273311E+4	1.9105569178E-3	0.0000000000E+0	2.2081408946E-2	-6.1618235232E-2	1.1285792361E-10	0.0000000000E+0
2.5000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0736395243E+4	0.0000000000E+0	2.9623244047E+4	1.8326292029E-3	0.0000000000E+0	2.2157840296E-2	-6.1619496231E-2	4.4901149703E-11	0.0000000000E+0
2.6000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9892431532E+4	0.0000000000E+0	2.9623211111E+4	1.7709454248E-3	0.0000000000E+0	2.2129398918E-2	-6.1618812650E-2	1.8150699366E-10	0.0000000000E+0
2.7000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0365892421E+4	0.0000000000E+0	2.9623201629E+4	1.7021361660E-3	0.0000000000E+0	2.2301519152E-2	-6.1616660385E-2	9.9164267794E-11	0.0000000000E+0
2.8000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9637098310E+4	0.0000000000E+0	2.9623181861E+4	1.6276553655E-3	0.0000000000E+0	2.2241625926E-2	-6.1618031553E-2	1.8307310821E-10	0.0000000000E+0
2.9000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0207748224E+4	0.0000000000E+0	2.9623170030E+4	1.6432739633E-3	0.0000000000E+0	2.2174082743E-2	-6.1617809957E-2	9.9883278412E-11	0.0000000000E+0
3.0000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0726337635E+4	0.0000000000E+0	2.9623158870E+4	1.6774552216E-3	0.0000000000E+0	2.2143699532E-2	-6.1616100845E-2	2.2199657047E-11	0.0000000000E+0
3.1000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9981683771E+4	0.0000000000E+0	2.9623155320E+4	1.6041145833E-3	0.0000000000E+0	2.2180286344E-2	-6.1619598236E-2	1.3333645650E-10	0.0000000000E+0
3.2000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9764318267E+4	0.0000000000E+0	2.9623151875E+4	1.5606487423E-3	0.0000000000E+0	2.2172346980E-2	-6.1617364299E-2	1.5394023378E-10	0.0000000000E+0
3.3000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9634258410E+4	0.0000000000E+0	2.9623145946E+4	1.5485863148E-3	0.0000000000E+0	2.2051435788E-2	-6.1616525332E-2	1.6263841628E-10	0.0000000000E+0
3.4000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9872890286E+4	0.0000000000E+0	2.9623141753E+4	1.5264040617E-3	0.0000000000E+0	2.2021711171E-2	-6.1617690188E-2	2.1626051793E-10	0.0000000000E+0
3.5000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9891559937E+4	0.0000000000E+0	2.9623145464E+4	1.5851747718E-3	0.0000000000E+0	2.2108828239E-2	-6.1616168531E-2	1.5673665662E-10	0.0000000000E+0
3.6000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9825289466E+4	0.0000000000E+0	2.9623147454E+4	1.5840244138E-3	0.0000000000E+0	2.2003681691E-2	-6.1614958242E-2	1.6416490563E-10	0.0000000000E+0
3.7000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9674523304E+4	0.0000000000E+0	2.9623146945E+4	1.5769176006E-3	0.0000000000E+0	2.2026046727E-2	-6.1616844152E-2	1.9791730232E-10	0.0000000000E+0
3.8000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9332633229E+4	0.0000000000E+0	2.9623163547E+4	1.5844613568E-3	0.0000000000E+0	2.1943296127E-2	-6.1615556679E-2	2.1031331674E-10	0.0000000000E+0
3.9000000000E+1	3.0001813629E-13	0.0000000000E+0	1.9942485350E+4	0.0000000000E+0	2.9623164301E+4	1.6398224320E-3	0.0000000000E+0	2.1877553775E-2	-6.1618300896E-2	1.1490453138E-10	0.0000000000E+0
4.0000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0038072215E+4	0.0000000000E+0	2.9623185880E+4	1.6449842412E-3	0.0000000000E+0	2.1850973307E-2	-6.1617810109E-2	1.0813959235E-10	0.0000000000E+0
4.1000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0189848750E+4	0.0000000000E+0	2.9623184360E+4	1.6739336093E-3	0.0000000000E+0	2.1708525289E-2	-6.1618297017E-2	1.2687386181E-10	0.0000000000E+0
4.2000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0699177209E+4	0.0000000000E+0	2.9623190612E+4	1.6643001373E-3	0.0000000000E+0	2.1616452065E-2	-6.1618679949E-2	9.4326265015E-11	0.0000000000E+0
4.3000000000E+1	3.0001813629E-13	0.0000000000E+0	2.0087597137E+4	0.0000000000E+0	2.9623198234E+4	1.6166579588E-3	0.0000000000E+0	2.1537745679E-2	-6.1620682526E-2	1.8793501629E-10	0.0000000000E+0
