0.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-2.0296140339E+4	0.0000000000E+0	2.9623158337E+4	1.8299524695E-3	0.0000000000E+0	2.1354528910E-2	-6.1657550875E-2	1.6369563050E-11	0.0000000000E+0
1.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-1.9639903137E+4	0.0000000000E+0	2.9623154709E+4	1.7323787628E-3	0.0000000000E+0	2.1209434433E-2	-6.1646285439E-2	2.1290097107E-10	0.0000000000E+0
2.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-1.9706925335E+4	0.0000000000E+0	2.9623154557E+4	1.7288081741E-3	0.0000000000E+0	2.1244327812E-2	-6.1648175697E-2	2.3028956868E-10	0.0000000000E+0
3.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-2.0140821316E+4	0.0000000000E+0	2.9623152447E+4	1.8118723709E-3	0.0000000000E+0	2.1177278926E-2	-6.1646848895E-2	1.8435827366E-10	0.0000000000E+0
4.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-2.0177579173E+4	0.0000000000E+0	2.9623152748E+4	1.8180676753E-3	0.0000000000E+0	2.1344076157E-2	-6.1649447263E-2	1.5553479747E-10	0.0000000000E+0
5.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-2.0056786689E+4	0.0000000000E+0	2.9623157548E+4	1.8303227072E-3	0.0000000000E+0	2.1385869713E-2	-6.1647691002E-2	1.6382084540E-10	0.0000000000E+0
6.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-1.9715996761E+4	0.0000000000E+0	2.9623146682E+4	1.7678488536E-3	0.0000000000E+0	2.1358295441E-2	-6.1646055921E-2	2.2600351416E-10	0.0000000000E+0
7.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-2.0291119773E+4	0.0000000000E+0	2.9623156503E+4	1.8387762417E-3	0.0000000000E+0	2.1202941093E-2	-6.1645948741E-2	1.6331095074E-10	0.0000000000E+0
8.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-1.9877566781E+4	0.0000000000E+0	2.9623156494E+4	1.7777690009E-3	0.0000000000E+0	2.1148736038E-2	-6.1647519112E-2	2.4412837969E-10	0.0000000000E+0
9.0000000000E+0	1.0661105807E-11	0.0000000000E+0	-2.0054207191E+4	0.0000000000E+0	2.9623162280E+4	1.7621442025E-3	0.0000000000E+0	2.1272886264E-2	-6.1646403008E-2	2.5678343047E-10	0.0000000000E+0
1.0000000000E+1	1.0661105807E-11	0.0000000000E+0	-1.9795811330E+4	0.0000000000E+0	2.9623157577E+4	1.8185439678E-3	0.0000000000E+0	2.1270550715E-2	-6.1647123133E-2	2.0557555195E-10	0.0000000000E+0
1.1000000000E+1	1.0661105807E-11	0.0000000000E+0	-1.9860933399E+4	0.0000000000E+0	2.9623149144E+4	1.8162881249E-3	0.0000000000E+0	2.1274863510E-2	-6.1647418137E-2	2.2244624774E-10	0.0000000000E+0
1.2000000000E+1	1.0661105807E-11	0.0000000000E+0	-2.0369229456E+4	0.0000000000E+0	2.9623160802E+4	1.8655087229E-3	0.0000000000E+0	2.1272347285E-2	-6.1647419116E-2	1.4601405286E-10	0.0000000000E+0
1.3000000000E+1	1.0661105807E-11	0.0000000000E+0	-1.9569056623E+4	0.0000000000E+0	2.9623150541E+4	1.7888408107E-3	0.0000000000E+0	2.1264481557E-2	-6.1650958913E-2	2.2931205463E-10	0.0000000000E+0
1.4000000000E+1	1.0661105807E-11	0.0000000000E+0	-2.0090534225E+4	0.0000000000E+0	2.9623155374E+4	1.8673028610E-3	0.0000000000E+0	2.1217947528E-2	-6.1649546394E-2	1.5453256693E-10	0.0000000000E+0
1.5000000000E+1	1.0661105807E-11	0.0000000000E+0	-1.9924236949E+4	0.0000000000E+0	2.9623156480E+4	1.8347425504E-3	0.0000000000E+0	2.1249961179E-2	-6.1650293566E-2	1.7843942171E-10	0.0000000000E+0
1.6000000000E+1	1.0661105807E-11	0.0000000000E+0	-1.9707671907E+4	0.0000000000E+0	2.9623153820E+4	1.8305157258E-3	0.0000000000E+0	2.1242367299E-2	-6.1648816312E-2	1.8910427965E-10	0.0000000000E+0
